Transaction_ID,Date,SKU,Category,Sub_category,Product_Name,unit_price,total_items,is_special,total_cost,Customer_Name,Gender,Age,City,payment_method,access_url
8514946510,2024-04-18,7468496P,Pantry,Sauces,Recipe & meal bases,1.71,7,False,11.969999999999999,Stephanie Miller,female,45,Sydney,Coupons,Website
2463538076,2020-10-02,2143166P,Pantry,Oils & vinegars,Oil,2.38,10,True,19.04,Andrew Mendez,male,50,Perth,Credit Card,Website
1438466954,2023-10-21,2360288P,Pantry,Sauces,Recipe & meal bases,0.56,2,False,1.12,Charles Page,male,66,Adelaide,Coupons,Mobile App
5673498260,2020-06-18,3248771P,Drinks,Tea Drinks,Tea Herbal,0.47,7,False,3.29,Christopher Wood,male,63,Adelaide,Credit Card,Mobile App
7086693676,2019-07-21,116457P,Drinks,Coffee Drinks,Coffee Ground,4.14,5,False,20.7,Edgar Dixon,male,48,Sydney,Debit Card,Mobile App
4630661274,2021-06-09,4942422P,Drinks,Energy drinks,Multipack cans,11.25,10,False,112.5,Vickie Thomas,female,57,Melbourne,Credit Card,Website
2998564945,2018-12-14,5420502P,"Dairy, eggs & fridge",Dairy,Yoghurt,0.8,2,False,1.6,Carmen Woods,female,40,Melbourne,Debit Card,Website
5783629146,2023-04-15,4873363P,Drinks,Sports drinks,Sports drink,6.52,2,True,10.432,Lori Martinez,female,67,Perth,Credit Card,Website
4459346773,2020-09-11,4769500P,Pantry,Breakfast,Family favourites,0.74,6,False,4.4399999999999995,Gabriel Patterson,male,71,Brisbane,Debit Card,Mobile App
8895122334,2021-12-22,4575208P,Fruit & vegetables,Vegetables,Cucumber,3.9,1,False,3.9,Cynthia Lawrence,female,54,Sydney,Debit Card,Mobile App
2828757147,2019-04-16,3218894P,"Dairy, eggs & fridge",Cheese,Feta cheese,17.5,8,False,140.0,Nicolas Hansen,male,64,Sydney,Debit Card,Mobile App
4486446592,2018-10-01,2481260P,Drinks,Soft drinks,Mixers,4.3,3,False,12.899999999999999,Kristin Thompson,female,66,Perth,Credit Card,Mobile App
7274297448,2018-10-30,5105630P,Pantry,Breakfast,Healthier start,0.87,9,False,7.83,Stephanie Bright,female,74,Melbourne,Coupons,Mobile App
8820966777,2018-03-31,3954754P,Pantry,Breakfast,Breakfast oats,0.9,10,False,9.0,Tara Mckinney,female,38,Perth,Coupons,Website
3404028388,2024-05-13,358718P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.46,1,True,1.968,Michael Smith,male,49,Perth,Coupons,Mobile App
5943347366,2023-11-06,3531150P,Drinks,Soft drinks,Soft drink cans,3.6,7,False,25.2,Daniel Ponce,male,53,Melbourne,Coupons,Website
1313835981,2020-12-02,291413P,Pantry,Sauces,Marinades,1.98,10,False,19.8,Brittney Neal,female,60,Brisbane,Coupons,Mobile App
3966612240,2020-01-04,204893P,Fruit & vegetables,Fruit,Mandarins,4.5,7,False,31.5,Sierra Johnson,female,75,Brisbane,Debit Card,Website
3797922332,2021-07-02,3166258P,Meat & seafood,Beef & veal,Beef roasts,27.0,1,True,21.6,Amanda Ayers,female,30,Sydney,Credit Card,Mobile App
3810308852,2023-09-13,5292286P,Pantry,Breakfast,Breakfast cereal,1.92,6,False,11.52,Christina Allen,female,46,Canberra,Credit Card,Mobile App
8569223947,2020-09-05,3048772P,Drinks,Soft drinks,Mixers,10.5,6,False,63.0,Ariel Patterson,female,27,Melbourne,Coupons,Mobile App
5230708731,2023-09-27,343415P,Pantry,Oils & vinegars,Oil,1.09,4,False,4.36,Emily Turner,female,70,Sydney,Credit Card,Mobile App
6974133284,2023-04-06,153941P,Pantry,"Chips, crackers & snacks",Popcorn,2.0,1,True,1.6,Jennifer Hernandez,female,34,Gold Coast,Debit Card,Mobile App
2582396704,2023-08-21,3994690P,Pantry,Breakfast,Breakfast muesli,1.0,5,False,5.0,Wesley Ruiz,male,68,Sydney,Credit Card,Website
6101904129,2021-01-08,5666717P,Pantry,Confectionery,Gum & mints,9.58,10,False,95.8,Jeffery French,male,73,Sydney,Coupons,Mobile App
2909726666,2023-12-24,4828471P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.59,5,False,7.95,Jacqueline Guerra,female,57,Brisbane,Credit Card,Mobile App
9540347013,2020-04-24,1492443P,Drinks,Energy drinks,Multipack cans,12.84,10,False,128.4,Michelle Ross,female,61,Adelaide,Credit Card,Website
9454063126,2024-05-19,7366022P,Drinks,Soft drinks,Soft drink cans,2.07,5,False,10.35,Laura Clark,female,64,Darwin,Credit Card,Mobile App
4081448954,2018-07-19,9799359P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.1,9,False,36.9,Sean Williams,male,59,Hobart,Credit Card,Website
5504137484,2020-11-06,2899366P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.45,3,False,13.350000000000001,Ann Hansen,female,43,Melbourne,Debit Card,Mobile App
9651050799,2018-01-23,4209550P,"Dairy, eggs & fridge",Cheese,Grated cheese,26.0,5,False,130.0,Jason Johnson,male,32,Melbourne,Credit Card,Mobile App
2122298722,2021-03-30,4995531P,Pantry,Tea,Bubble tea,1.74,9,False,15.66,Mary Neal,female,56,Adelaide,Coupons,Website
8639708226,2024-04-05,9610634P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,2.3,5,False,11.5,Shari Daniels,female,58,Perth,Coupons,Mobile App
9888962356,2018-11-14,5055611P,Fruit & vegetables,Fruit,Avocados,4.0,7,False,28.0,Geoffrey Green,male,53,Brisbane,Coupons,Website
6297062280,2023-11-26,5037234P,Drinks,Soft drinks,Mixers,4.73,10,False,47.300000000000004,Julian Diaz,male,48,Sydney,Credit Card,Mobile App
1302477632,2019-01-09,3745266P,Pantry,Coffee,Capsules,0.4,5,False,2.0,Stephanie Peters,female,75,Adelaide,Debit Card,Website
7808053657,2024-05-25,1726034P,Drinks,Sports drinks,Sports drink,6.0,2,False,12.0,Melanie Parker,female,41,Melbourne,Credit Card,Mobile App
8577133962,2022-06-22,3119043P,Fruit & vegetables,Vegetables,Organic vegetables,7.5,8,False,60.0,Thomas Zimmerman,male,12,Brisbane,Coupons,Website
9715293894,2020-02-09,3984100P,Drinks,Coffee Drinks,Mixes Coffee,0.7,8,False,5.6,Joseph Davis,male,59,Sydney,Credit Card,Mobile App
1912897504,2020-08-23,3958530P,Fruit & vegetables,Vegetables,Potatoes,2.25,8,True,14.4,Cheryl Hartman,female,43,Melbourne,Credit Card,Mobile App
5581400135,2020-12-05,3766186P,Pantry,Coffee,Capsules,0.62,7,False,4.34,Sandra Carrillo,female,44,Brisbane,Credit Card,Website
9076537756,2022-02-13,4926696P,Pantry,Coffee,Capsules,0.76,8,False,6.08,Cindy Williams,female,25,Gold Coast,Credit Card,Mobile App
5042063765,2020-07-29,8638285P,Pantry,"Chips, crackers & snacks",Snack crackers,2.0,8,False,16.0,Mary Johnson,female,56,Canberra,Coupons,Website
5462853835,2018-05-18,3996583P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.6,8,True,10.240000000000002,Angelica Martinez,female,59,Sydney,Credit Card,Website
5745148344,2020-02-06,2470560P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,3.05,8,False,24.4,Brandi Jimenez,female,60,Adelaide,Credit Card,Mobile App
3720779608,2023-01-07,4965938P,Drinks,Coffee Drinks,Coffee Ground,3.5,4,False,14.0,Richard Cowan,male,63,Perth,Credit Card,Mobile App
1555582995,2019-10-05,2993740P,Drinks,Soft drinks,Soft drink cans,3.59,3,False,10.77,Ashley Newman,female,19,Melbourne,Credit Card,Mobile App
9820101949,2020-12-17,4926696P,Pantry,Coffee,Capsules,0.73,6,False,4.38,Christy Frazier,female,10,Perth,Credit Card,Mobile App
8208200170,2018-10-18,6081118P,"Dairy, eggs & fridge",Cheese,Cheese snacks,38.67,4,False,154.68,Nancy Wang,female,47,Darwin,Coupons,Website
4185042113,2020-12-22,6833950P,Pantry,"Chips, crackers & snacks",Potato chips,1.23,1,False,1.23,Phillip Mayo,male,36,Brisbane,Coupons,Website
2547764493,2019-11-08,5294587P,Pantry,Breakfast,Breakfast cereal,1.51,4,False,6.04,Jordan Mckinney,female,75,Gold Coast,Coupons,Mobile App
8013307053,2020-08-05,4651339P,Pantry,Tea,Bubble tea,1.7,5,False,8.5,Stephanie Brennan,female,64,Melbourne,Coupons,Website
9947508234,2020-05-16,3506764P,Pantry,Confectionery,Chocolate blocks,5.46,6,True,26.208,Paul Robinson,male,52,Perth,Debit Card,Mobile App
6879968736,2024-06-08,3014817P,Drinks,Soft drinks,Mixers,1.41,3,True,3.384,Tiffany Holt,female,44,Brisbane,Credit Card,Mobile App
3181738417,2021-04-29,5079482P,Fruit & vegetables,Vegetables,Tomatoes,24.5,9,False,220.5,Cynthia Hernandez,female,37,Sydney,Credit Card,Website
5029745268,2018-07-24,8152443P,Pantry,Sauces,Recipe & meal bases,1.74,9,False,15.66,Ashley Lynch,female,71,Melbourne,Credit Card,Mobile App
4135692941,2018-10-07,1994827P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.37,9,False,39.33,Lisa Rivera,female,77,Melbourne,Credit Card,Mobile App
8733959472,2024-02-24,8648019P,Drinks,Coffee Drinks,Coffee Instant,15.53,6,False,93.17999999999999,Morgan Rogers,female,53,Brisbane,Credit Card,Website
6008072999,2020-03-20,1279800P,Pantry,Sauces,Soy & Asian,0.68,7,False,4.760000000000001,Justin Schmidt,male,74,Brisbane,Debit Card,Mobile App
8266503495,2021-09-26,5704350P,Pantry,"Jams, honey & spreads",Jams,2.31,3,False,6.93,Richard Walters,male,47,Melbourne,Credit Card,Website
6191768286,2022-02-14,4823490P,Drinks,Coffee Drinks,Coffee Capsules,0.79,1,False,0.79,Hailey Fowler,female,46,Sydney,Debit Card,Mobile App
2084302317,2019-12-30,3312928P,Pantry,"Chips, crackers & snacks",Corn chips & salsa,2.82,6,False,16.919999999999998,Adam Rocha,male,38,Melbourne,Credit Card,Mobile App
6756958959,2024-07-13,2684246P,Drinks,Soft drinks,Soft drink cans,6.36,9,False,57.24,Rebecca Hernandez,female,54,Sydney,Credit Card,Website
1203283068,2022-09-06,9475980P,Pantry,Sauces,Recipe & meal bases,4.5,10,False,45.0,Deanna Gardner,female,66,Sydney,Debit Card,Website
3984897718,2023-08-04,8108113P,Bakery,Packaged Breads,Wholemeal Bread,0.68,8,False,5.44,Kristin Solomon,female,69,Melbourne,Credit Card,Mobile App
1760426801,2023-08-04,9206887P,Meat & seafood,Lamb,Lamb roasts,18.0,1,False,18.0,Susan Ford,female,60,Perth,Debit Card,Mobile App
3430991595,2019-10-20,4147204P,Pantry,Confectionery,Gum & mints,9.08,9,False,81.72,Deborah Lambert,female,69,Sydney,Debit Card,Mobile App
2552002780,2023-01-30,6058900P,Drinks,Tea Drinks,Tea Green,8.38,3,False,25.14,Alison Estrada,female,57,Perth,Debit Card,Mobile App
9665749595,2022-07-09,4737434P,Drinks,Coffee Drinks,Coffee Instant,11.0,5,False,55.0,Mary White,female,51,Melbourne,Debit Card,Website
8121784104,2019-08-20,5484480P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,1.4,5,False,7.0,Alan Flynn,male,58,Melbourne,Debit Card,Mobile App
9875277354,2019-05-03,204430P,"Dairy, eggs & fridge",Cheese,Block cheese,15.15,1,False,15.15,Jane Williams,female,62,Sydney,Debit Card,Mobile App
1435763087,2024-05-31,6027622P,Pantry,Breakfast,Family favourites,1.59,2,False,3.18,Shane Jones,male,100,Melbourne,Credit Card,Mobile App
7307123411,2018-06-22,3988632P,Drinks,Coffee Drinks,Coffee Instant,0.57,7,False,3.9899999999999998,Mindy Thompson,female,51,Sydney,Coupons,Mobile App
8413568588,2024-03-14,3312928P,Pantry,"Chips, crackers & snacks",Corn chips & salsa,3.24,2,True,5.184000000000001,Angela Alexander,female,51,Melbourne,Debit Card,Website
3712154592,2024-07-24,1279763P,Pantry,Sauces,Soy & Asian,0.68,4,False,2.72,Cody Garcia,male,76,Perth,Debit Card,Mobile App
4675203518,2021-06-26,4360471P,"Dairy, eggs & fridge",Cheese,Brie & soft cheese,35.85,2,False,71.7,Joshua Turner,male,26,Perth,Coupons,Mobile App
6651270329,2021-10-21,2784058P,Pantry,"Chips, crackers & snacks",Potato chips,3.92,4,False,15.68,Tammy Gibson,female,47,Melbourne,Coupons,Mobile App
3248633356,2021-08-13,4161158P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.06,8,False,16.48,Mason Jones,male,44,Brisbane,Coupons,Mobile App
8817730268,2023-06-14,1849318P,Drinks,Soft drinks,Soft drink cans,2.56,6,False,15.36,William Harrington,male,65,Sydney,Coupons,Mobile App
3270884513,2018-02-06,2351899P,Pantry,Confectionery,Lollies,2.68,2,False,5.36,Heather Romero,female,71,Sydney,Debit Card,Website
6857123660,2020-02-29,6578069P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,62.86,3,False,188.57999999999998,Jonathan Hicks,male,60,Brisbane,Credit Card,Mobile App
8160915827,2018-06-10,3851897P,Pantry,"Chips, crackers & snacks",Potato chips,4.55,6,False,27.299999999999997,Laura Johnson,female,81,Adelaide,Coupons,Website
7042053478,2019-11-17,3753628P,Pantry,Sauces,Stir-fry and curries,1.71,3,True,4.104,Tina Thomas,female,40,Brisbane,Credit Card,Website
1120283061,2021-01-09,4405649P,Pantry,Coffee,Coffee mixes,0.5,6,False,3.0,Melinda Jennings,female,26,Melbourne,Coupons,Mobile App
8999862167,2023-05-28,4331735P,Pantry,Confectionery,Lollies,2.09,2,False,4.18,Casey Harding,female,68,Brisbane,Credit Card,Website
1371949078,2018-08-25,3752782P,Drinks,Soft drinks,Mixers,6.36,4,False,25.44,Lauren Vargas,female,47,Adelaide,Coupons,Website
1223584851,2019-07-12,8984945P,Fruit & vegetables,Fruit,Mandarins,2.95,10,False,29.5,Caitlyn Everett,female,68,Sydney,Coupons,Mobile App
5607030436,2022-03-06,5059237P,Pantry,Tea,Black,0.06,1,True,0.048,Kayla Jennings,female,55,Darwin,Debit Card,Website
4265684184,2019-02-21,5697233P,"Dairy, eggs & fridge",Milk,Skim & low fat milk,2.4,1,False,2.4,Terry Mooney,male,65,Sydney,Debit Card,Website
7542478739,2020-10-24,3752578P,Drinks,Coffee Drinks,Beans Coffee,4.73,10,False,47.300000000000004,Ricardo Osborn,male,50,Brisbane,Debit Card,Mobile App
6561573258,2022-09-12,329276P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,1.07,6,False,6.42,Sarah Ochoa,female,53,Melbourne,Coupons,Mobile App
9289226127,2019-04-17,2991880P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.89,10,False,18.9,Brian Webster,male,55,Adelaide,Coupons,Mobile App
8442218424,2019-08-12,4958932P,Drinks,Tea Drinks,Tea Chai,8.03,8,False,64.24,Lisa Jenkins,female,57,Melbourne,Coupons,Mobile App
4511254649,2022-07-04,5528203P,Meat & seafood,Lamb,Lamb roasts,29.0,5,False,145.0,Donald Colon,male,85,Perth,Debit Card,Website
7241685342,2020-07-27,2294208P,Meat & seafood,Beef & veal,Beef steaks,22.0,1,False,22.0,Justin Dodson,male,66,Hobart,Credit Card,Website
8806390487,2018-09-26,4332115P,Pantry,Confectionery,Lollies,0.69,2,False,1.38,Shannon Salazar,female,50,Melbourne,Debit Card,Website
9804667650,2021-05-12,3937427P,Pantry,Confectionery,Boxed chocolate,11.96,6,False,71.76,Alicia Pham,female,49,Melbourne,Debit Card,Website
1129676926,2019-06-16,5519676P,Pantry,Confectionery,Lollies,2.42,4,False,9.68,Susan Adams,female,68,Sydney,Credit Card,Mobile App
5436426715,2020-09-18,3277667P,Drinks,Soft drinks,Kombucha & other drinks,6.0,2,False,12.0,Charles Tate,male,47,Sydney,Coupons,Mobile App
2673698756,2019-04-05,8464796P,Drinks,Soft drinks,Soft drink cans,2.08,4,False,8.32,Tracy Chavez,female,59,Sydney,Debit Card,Mobile App
4011444816,2021-06-17,3984450P,Drinks,Coffee Drinks,Coffee Ground,5.0,1,False,5.0,Bradley Middleton,male,56,Melbourne,Debit Card,Mobile App
3418944276,2020-01-26,161597P,Pantry,Confectionery,Medicated lozenges,7.2,4,False,28.8,Kimberly Thompson,female,33,Melbourne,Credit Card,Website
4866196466,2019-01-27,7479335P,Drinks,Coffee Drinks,Coffee Instant,10.63,2,False,21.26,Benjamin Combs,male,49,Melbourne,Debit Card,Website
7572067214,2021-09-13,2351232P,Pantry,Confectionery,Lollies,1.95,4,False,7.8,Cameron Michael,male,46,Brisbane,Debit Card,Mobile App
6404153266,2021-04-15,5485803P,Drinks,Soft drinks,Soft drink bottles,7.0,1,False,7.0,Sheryl Krause,female,68,Sydney,Debit Card,Mobile App
6290205350,2018-10-25,5558689P,Pantry,Sauces,Pizza & pasta,2.71,3,False,8.129999999999999,Kevin Johnson,male,61,Gold Coast,Credit Card,Mobile App
9192299083,2020-11-07,3208201P,Pantry,Coffee,Instant Coffee,7.78,1,False,7.78,Elizabeth Erickson,female,85,Melbourne,Debit Card,Mobile App
9146544431,2022-07-17,7545994P,Fruit & vegetables,Fruit,Berries & cherries,2.0,8,False,16.0,Hannah Johns,female,75,Perth,Coupons,Website
8022024464,2018-04-14,5559659P,"Dairy, eggs & fridge",Eggs,Cage eggs,0.8,10,False,8.0,Mark Williams,male,54,Melbourne,Credit Card,Website
2862102890,2019-02-20,4911870P,Fruit & vegetables,Vegetables,Turnips & root vegetables,3.9,1,False,3.9,Sophia Anderson,female,63,Canberra,Debit Card,Mobile App
6043041720,2022-12-16,8987047P,Drinks,Coffee Drinks,Accessories Coffee,3.33,3,False,9.99,Kelsey Robinson,female,80,Sydney,Debit Card,Mobile App
5287829956,2020-10-24,4308766P,Pantry,Breakfast,Breakfast cereal,1.97,9,False,17.73,Scott Reeves,male,58,Gold Coast,Coupons,Website
5502693837,2020-07-10,5142556P,Bakery,Packaged Cakes & Sweet Treats,Tea Cakes,1.43,6,False,8.58,Tammy Hall,female,72,Sydney,Credit Card,Website
3177633025,2021-03-26,2649471P,Bakery,Packaged Breads,White Bread,0.45,3,False,1.35,Emily Adams,female,63,Sydney,Coupons,Mobile App
9730235895,2023-05-30,7399167P,"Dairy, eggs & fridge",Milk,Full cream milk,3.25,2,False,6.5,Amanda Richardson,female,67,Sydney,Coupons,Mobile App
2936187167,2019-05-27,5441411P,"Dairy, eggs & fridge",Cheese,Brie & soft cheese,41.76,8,False,334.08,Colleen Jones,female,55,Melbourne,Credit Card,Mobile App
2797372341,2022-01-25,3518720P,Pantry,Confectionery,Seasonal Chocolates & Lollies,1.19,6,False,7.14,Michelle Stephenson,female,49,Sydney,Credit Card,Mobile App
4067222534,2020-03-09,2604189P,Pantry,Breakfast,Breakfast oats,0.86,8,False,6.88,Linda Petty,female,38,Brisbane,Debit Card,Mobile App
4926463375,2018-12-27,7798457P,Pantry,Confectionery,Lollies,4.37,4,False,17.48,Brett Hunter,male,33,Perth,Debit Card,Mobile App
6831918766,2018-03-03,2385391P,Pantry,Sauces,Recipe & meal bases,5.18,8,False,41.44,Beth Burton,female,22,Sydney,Coupons,Website
5688217503,2022-05-02,2992690P,Fruit & vegetables,Vegetables,Onion & leeks,1.2,1,False,1.2,Justin Fisher,male,34,Perth,Credit Card,Website
3568583622,2021-05-03,5484593P,Drinks,Soft drinks,Soft drink cans,6.44,3,False,19.32,Stacey Williams,female,43,Sydney,Credit Card,Mobile App
1752645977,2019-10-12,5529873P,Meat & seafood,Seafood,Prepacked seafood,46.15,3,False,138.45,Amy Fitzgerald,female,85,Perth,Coupons,Mobile App
1716566978,2018-11-30,3723456P,Pantry,Breakfast,On the go,7.99,2,False,15.98,Angelica Manning,female,45,Brisbane,Coupons,Mobile App
1074122432,2022-06-19,5105629P,Pantry,Breakfast,Breakfast cereal,1.48,7,False,10.36,Susan Alvarado,female,62,Adelaide,Debit Card,Mobile App
5301554735,2023-03-08,1018373P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,4.27,5,False,21.349999999999998,Jennifer Miller,female,56,Melbourne,Coupons,Website
5080178682,2021-05-04,3873390P,Meat & seafood,Seafood,Prepacked seafood,63.34,10,False,633.4000000000001,Zachary Love,male,44,Sydney,Credit Card,Website
6126987675,2020-03-21,358682P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,3.0,8,False,24.0,Brian Wright,male,52,Brisbane,Debit Card,Website
2674377106,2022-12-28,3993177P,Pantry,Breakfast,Breakfast oats,1.25,2,True,2.0,Mary Wood,female,46,Brisbane,Credit Card,Mobile App
4799884335,2023-05-16,8930298P,Pantry,Breakfast,Breakfast cereal,1.34,8,False,10.72,Tiffany Vargas,female,57,Melbourne,Coupons,Website
5993099307,2020-06-16,1726056P,Drinks,Sports drinks,Sports drink,6.57,3,True,15.768,Timothy Stevens,male,53,Sydney,Debit Card,Website
6333654763,2020-07-09,3995285P,"Dairy, eggs & fridge",Dairy,Yoghurt,0.5,10,False,5.0,Ian Young,male,78,Gold Coast,Coupons,Mobile App
6850547309,2023-10-26,1843355P,Pantry,Oils & vinegars,Oil,0.7,10,False,7.0,Elizabeth Holt,female,37,Sydney,Debit Card,Mobile App
1159763370,2024-04-29,4514510P,"Dairy, eggs & fridge",Milk,Soy & almond milk,2.83,3,False,8.49,Sandra Mcknight,female,67,Adelaide,Debit Card,Website
7221003216,2019-02-16,8638241P,Pantry,"Chips, crackers & snacks",Rice & corn snacks,1.94,7,False,13.58,Kenneth Johnson,male,55,Sydney,Credit Card,Mobile App
5345556815,2021-01-13,3961170P,Pantry,"Chips, crackers & snacks",Rice & corn snacks,5.62,1,False,5.62,Nancy Thomas,female,39,Perth,Credit Card,Website
6885332795,2022-03-23,8097061P,Pantry,Coffee,Ground coffee,6.3,1,False,6.3,Robert Robles,male,61,Melbourne,Credit Card,Website
6375944387,2020-06-10,2793831P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.33,7,False,9.31,Jimmy Gray,male,60,Gold Coast,Coupons,Mobile App
4666713138,2018-01-02,3910544P,"Dairy, eggs & fridge",Cheese,Brie & soft cheese,10.0,8,False,80.0,Melissa Moore,female,41,Sydney,Debit Card,Mobile App
5070488473,2020-08-14,4590551P,Fruit & vegetables,Vegetables,Mushrooms,13.5,5,False,67.5,Ashley Wells,female,75,Melbourne,Coupons,Website
6529631497,2023-09-09,3014840P,Drinks,Soft drinks,Mixers,1.41,8,False,11.28,Megan Smith,female,57,Melbourne,Credit Card,Mobile App
5771562877,2022-11-22,181641P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,1.88,6,False,11.28,Michaela Hicks,female,64,Melbourne,Debit Card,Mobile App
7507498482,2019-12-19,3946009P,Pantry,Sauces,Pizza & pasta,1.27,6,False,7.62,Nicholas Morales,male,41,Adelaide,Credit Card,Mobile App
5836961962,2020-05-06,3701340P,Drinks,Tea Drinks,Tea Herbal,0.45,4,True,1.4400000000000002,Stacey Hoffman,female,32,Melbourne,Coupons,Website
